strain,stress
0.031678286,91.64736667
0.031704635,91.68586667
0.031731175,91.71703333
0.03175746,91.71823333
0.03178381,91.74423333
0.031810095,91.7644
0.031836444,91.76353333
0.03186273,91.79916667
0.031889016,91.82926667
0.031915365,91.83073333
0.031941651,91.8267
0.031968,91.854
0.031994286,91.87023333
0.032020635,91.88006667
0.032046984,91.90233333
0.032073333,91.951
0.032099619,91.95693333
0.032126159,91.98676667
0.032152444,91.98046667
0.032178794,92.002
0.032204952,92.02886667
0.032231302,92.0391
0.032257651,92.06726667
0.032284063,92.05196667
0.032310349,92.10696667
0.032336698,92.11103333
0.032363048,92.1279
0.032389397,92.19166667
0.032415746,92.1818
0.032442095,92.16216667
0.032468444,92.18973333
0.032494603,92.21846667
0.032520889,92.23886667
0.032547238,92.26643333
0.032573587,92.28566667
0.032599937,92.28983333
0.032626286,92.3087
0.032652635,92.3322
0.032678984,92.3455
0.032705333,92.3477
0.032731683,92.3627
0.032758032,92.4088
0.032784381,92.41633333
0.03281073,92.44816667
0.032837079,92.44093333
0.032863492,92.44046667
0.032889587,92.46376667
0.032915937,92.52176667
0.032942349,92.51083333
0.032968698,92.52713333
0.032995048,92.5486
0.033021333,92.5582
0.033047746,92.59166667
0.033074032,92.62313333
0.033100381,92.61423333
0.03312673,92.62363333
0.033153079,92.62833333
0.033179429,92.63123333
0.033205778,92.6943
0.033231873,92.70676667
0.033258286,92.72083333
0.033284635,92.75443333
0.033310984,92.73266667
0.033337333,92.75943333
0.033363683,92.80306667
0.033390032,92.839
0.033416317,92.8458
0.033442667,92.8531
0.033469016,92.89833333
0.033495365,92.87486667
0.033521714,92.90356667
0.033548063,92.9313
0.033574413,92.9593
0.033600762,92.9652
0.033627111,92.99136667
0.033653206,92.97296667
0.033679556,93.02423333
0.033705905,93.0528
0.033732254,93.0266
0.033758667,93.03633333
0.033785016,93.07643333
0.033811365,93.1238
0.033837714,93.12516667
0.033864063,93.13396667
0.033890413,93.16986667
0.033916698,93.19766667
0.033943048,93.19736667
0.033969397,93.19496667
0.033995746,93.22196667
0.034022095,93.23723333
0.03404819,93.24406667
0.03407454,93.257
0.034100889,93.28503333
0.034127238,93.29886667
0.034153587,93.316
0.034179937,93.33766667
0.034206286,93.35203333
0.034232635,93.38036667
0.034259048,93.41153333
0.034285397,93.39376667
0.034311746,93.4286
0.034338032,93.42056667
0.034364317,93.43653333
0.034390667,93.451
0.034417016,93.46183333
0.034443365,93.51476667
0.034469714,93.48933333
0.034496063,93.53386667
0.034522413,93.5496
0.034548762,93.54663333
0.034575048,93.56746667
0.034601397,93.561
0.034627556,93.57056667
0.034653905,93.5978
0.03468019,93.6268
0.03470654,93.62176667
0.034732889,93.6468
0.034759238,93.68373333
0.034785587,93.6787
0.034811937,93.70896667
0.034838349,93.7403
0.034864635,93.74146667
0.034890921,93.74386667
0.03491727,93.7596
0.034943556,93.79263333
0.034969905,93.819
0.03499619,93.8369
0.03502273,93.85026667
0.035049016,93.85173333
0.035075365,93.89823333
0.035101714,93.93646667
0.035128,93.937
0.035154349,93.95523333
0.035180635,93.97933333
0.035206984,94.0339
0.03523327,94.05516667
0.035259619,94.10013333
0.035285968,94.10613333
0.035312317,94.1421
0.035338603,94.13853333
0.035364952,94.15233333
0.035391302,94.19306667
0.035417651,94.21163333
0.035443937,94.23956667
0.035470286,94.25193333
0.035496571,94.29946667
0.035522921,94.32996667
0.035549206,94.35326667
0.035575556,94.38376667
0.035601841,94.40663333
0.03562819,94.4051
0.035654476,94.4424
0.035681016,94.46166667
0.035707365,94.48773333
0.035733651,94.4798
0.03576,94.50913333
0.035786286,94.542
0.035812635,94.5425
0.035838921,94.58423333
0.03586527,94.59233333
0.035891556,94.6002
0.035917905,94.63093333
0.035944254,94.65973333
0.03597054,94.6802
0.035996889,94.6829
0.036023175,94.69453333
0.036049524,94.6952
0.036076,94.73846667
0.036102349,94.76503333
0.036128698,94.74046667
0.036154984,94.76716667
0.036181333,94.7658
0.036207619,94.81443333
0.036233905,94.80916667
0.036260254,94.81076667
0.03628654,94.8427
0.036312889,94.85676667
0.036339238,94.8566
0.036365651,94.8614
0.036392,94.88726667
0.036418349,94.9081
0.036444635,94.89773333
0.036470921,94.92726667
0.03649727,94.92163333
0.036523556,94.96873333
0.036549905,94.95696667
0.03657619,94.99013333
0.03660254,94.99833333
0.036628825,94.96223333
0.036655175,94.98773333
0.036681714,94.99713333
0.036708,95.02183333
0.036734286,95.03756667
0.036760635,95.06766667
0.036786984,95.06613333
0.03681327,95.08813333
0.036839619,95.1121
0.036865905,95.09746667
0.036892254,95.15843333
0.03691854,95.15923333
0.036944889,95.1764
0.036971175,95.1636
0.036997524,95.1765
0.03702381,95.1851
0.037050159,95.20683333
0.037076698,95.20553333
0.037102984,95.22736667
0.03712927,95.27713333
0.037155619,95.25713333
0.037181905,95.29103333
0.037208254,95.30173333
0.037234603,95.3068
0.037260889,95.31816667
0.037287238,95.36073333
0.037313587,95.3631
0.037339937,95.37476667
0.037366286,95.3771
0.037392635,95.3978
0.037418984,95.40756667
0.037445333,95.4231
0.037471619,95.4579
0.037497968,95.47006667
0.037524317,95.46036667
0.037550667,95.4766
0.037576952,95.50513333
0.037603302,95.51103333
0.037629587,95.5361
0.037655937,95.55576667
0.037682222,95.5788
0.037708571,95.57973333
0.037734857,95.61756667
0.037761206,95.6321
0.037787492,95.68986667
0.037813778,95.67853333
0.037840127,95.7053
0.037866667,95.74533333
0.037893016,95.76653333
0.037919302,95.776
0.037945651,95.7996
0.037971937,95.8211
0.037998286,95.83836667
0.038024635,95.8588
0.038050984,95.895
0.038077333,95.91156667
0.038103683,95.91246667
0.038130032,95.94333333
0.038156127,96.0021
0.038182476,96.0017
0.038208825,96.00076667
0.038235111,96.047
0.038261651,96.04686667
0.038288,96.06553333
0.038314286,96.08243333
0.038340635,96.0967
0.038366921,96.1207
0.03839327,96.13196667
0.038419556,96.17573333
0.038445905,96.18066667
0.038472254,96.1975
0.03849854,96.22196667
0.038524889,96.21436667
0.038551175,96.28263333
0.038577524,96.32166667
0.03860381,96.35636667
0.038630159,96.34523333
0.038656444,96.38133333
0.038682984,96.39516667
0.038709079,96.42853333
0.038735619,96.4637
0.038761968,96.4961
0.038788254,96.51
0.038814603,96.53166667
0.038840889,96.5669
0.038867238,96.5946
0.038893524,96.5974
0.038919873,96.62553333
0.038946222,96.66696667
0.038972571,96.68923333
0.038998857,96.70423333
0.039025206,96.74323333
0.039051492,96.73966667
0.039077841,96.78056667
0.039104127,96.78436667
0.039130476,96.82866667
0.039156762,96.83223333
0.039183302,96.88446667
0.039209651,96.90213333
0.039235937,96.88483333
0.039262286,96.93843333
0.039288571,96.9616
0.039314857,96.97316667
0.039341206,96.98893333
0.039367492,96.98983333
0.039393841,97.00833333
0.03942019,97.03533333
0.03944654,97.051
0.039472825,97.03913333
0.039499175,97.0441
0.039525524,97.08583333
0.039551873,97.10273333
0.039578222,97.08673333
0.039604508,97.1168
0.039630857,97.13046667
0.039657143,97.1563
0.039683492,97.16363333
0.039709778,97.15596667
0.039736127,97.18533333
0.039762413,97.2128
0.039788762,97.20936667
0.039815111,97.23023333
0.03984146,97.23586667
0.03986781,97.25906667
0.039894095,97.2883
0.039920381,97.29296667
0.039946984,97.27506667
0.03997327,97.2774
0.039999619,97.3082
0.040025905,97.335
0.040052254,97.3381
0.04007854,97.34673333
0.040104889,97.39036667
0.040131175,97.39963333
0.04015746,97.3941
0.04018381,97.37033333
0.040210095,97.40826667
0.040236444,97.42993333
0.040262794,97.45516667
0.040289079,97.46703333
0.040315429,97.50056667
0.040341714,97.53023333
0.040368254,97.4967
0.04039454,97.5159
0.040420889,97.54163333
0.040447175,97.5206
0.040473524,97.52166667
0.040499873,97.5448
0.040526159,97.5413
0.040552508,97.5352
0.040578857,97.5868
0.040605143,97.6033
0.040631429,97.58306667
0.040657778,97.58203333
0.040684127,97.58653333
0.040710413,97.58516667
0.040736762,97.5947
0.040763048,97.65976667
0.040789397,97.68473333
0.040815683,97.6592
0.040842222,97.69283333
0.040868571,97.7091
0.040894857,97.6599
0.040921206,97.68686667
0.040947492,97.7153
0.040973841,97.734
0.041000127,97.72943333
0.041026476,97.74776667
0.041052762,97.7534
0.041079111,97.76423333
0.041105397,97.78283333
0.041131746,97.77886667
0.041158095,97.79643333
0.041184444,97.7907
0.041210794,97.83853333
0.041237143,97.85193333
0.041263492,97.8469
0.041289841,97.88943333
0.04131619,97.913
0.041342349,97.90266667
0.041368762,97.92543333
0.041395111,97.94896667
0.04142146,97.95083333
0.041447873,97.98113333
0.041474222,98.00616667
0.041500381,98.0277
0.04152673,98.09506667
0.041553143,98.09746667
0.041579492,98.11546667
0.041605905,98.08746667
0.041632,98.13376667
0.041658413,98.15936667
0.041684762,98.18173333
0.041711175,98.17636667
0.041737524,98.15726667
0.041763873,98.2115
0.041790032,98.22003333
0.041816444,98.23806667
0.041842794,98.24703333
0.041869143,98.2564
0.041895492,98.27313333
0.041921841,98.2873
0.04194819,98.3014
0.04197454,98.32483333
0.042000889,98.30876667
0.042027175,98.29563333
0.04205346,98.34726667
0.04207981,98.35886667
0.042106159,98.33486667
0.042132444,98.36303333
0.042158794,98.37966667
0.042185079,98.39456667
0.042211429,98.40093333
0.042237714,98.42353333
0.042264063,98.42203333
0.042290349,98.43036667
0.042316635,98.46083333
0.042342984,98.43136667
0.042369524,98.45043333
0.042395873,98.47776667
0.042422222,98.47323333
0.042448508,98.48986667
0.042474857,98.52246667
0.042501143,98.53216667
0.042527492,98.4943
0.042553778,98.543
0.042580127,98.52386667
0.042606476,98.55483333
0.042632825,98.59266667
0.042659111,98.59863333
0.042685397,98.59606667
0.042711746,98.60736667
0.042738032,98.6711
0.042764381,98.63423333
0.042790667,98.64133333
0.042816952,98.647
0.042843302,98.69773333
0.042869651,98.7196
0.042895937,98.71133333
0.042922476,98.7074
0.042948825,98.71656667
0.042975111,98.7347
0.04300146,98.76433333
0.043027746,98.74166667
0.043054095,98.7768
0.043080381,98.7854
0.04310673,98.7994
0.043133079,98.80843333
0.043159365,98.84066667
0.043185651,98.87063333
0.043212,98.8502
0.043238286,98.8734
0.043264635,98.8823
0.043290984,98.90236667
0.043317333,98.93266667
0.043343683,98.96666667
0.043369968,98.96943333
0.043396317,99.00226667
0.043422603,99.0129
0.043449143,99.0312
0.043475492,99.07743333
0.043501778,99.095
0.043528127,99.0952
0.043554413,99.10566667
0.043580762,99.1264
0.043607111,99.16713333
0.04363346,99.16833333
0.04365981,99.21066667
0.043686095,99.25876667
0.043712444,99.27283333
0.043738794,99.25766667
0.043765143,99.30193333
0.043791429,99.29686667
0.043817714,99.32746667
0.043844063,99.3176
0.043870349,99.3526
0.043896698,99.36923333
0.043922984,99.4093
0.043949333,99.4209
0.043975619,99.4261
0.044001968,99.46553333
0.044028254,99.47453333
0.044054794,99.4789
0.044081143,99.51626667
0.044107429,99.53866667
0.044133778,99.5488
0.044160127,99.57106667
0.044186476,99.5842
0.044212762,99.61616667
0.044239111,99.6352
0.044265397,99.64796667
0.044291746,99.6707
0.044318032,99.6672
0.044344317,99.6995
0.044370667,99.72256667
0.044397016,99.73776667
0.044423302,99.7461
0.044449651,99.77436667
0.044475937,99.78403333
0.044502222,99.81316667
0.044528825,99.83126667
0.044555111,99.8777
0.044581397,99.89516667
0.044607746,99.92543333
0.044634032,99.9173
0.044660381,99.95263333
0.04468673,99.99556667
0.044713079,100.0202
0.044739365,100.0435
0.044765714,100.0183
0.044792,100.0443
0.044818349,100.0750667
0.044844635,100.0894333
0.044870984,100.1068333
0.04489727,100.1109
0.044923619,100.1155
0.044949968,100.1258667
0.044976254,100.1555
0.045002603,100.1854333
0.045028952,100.1694333
0.045055302,100.1909333
0.045081651,100.2173
0.045108,100.2550333
0.045134349,100.2256667
0.045160635,100.2178667
0.045186984,100.2689
0.045213333,100.2907667
0.045239619,100.297
0.045265968,100.2854667
0.045292254,100.3035
0.045318603,100.3736333
0.045344889,100.3664333
0.045371429,100.3751667
0.045397778,100.354
0.045424063,100.3718667
0.045450413,100.4030667
0.045476698,100.4344667
0.045503048,100.4125333
0.045529333,100.4309667
0.045555683,100.4254333
0.045581968,100.4418
0.045608317,100.4469
0.045634667,100.447
0.045661016,100.4584667
0.045687365,100.4600333
0.045713714,100.5010333
0.045740063,100.5118
0.045766413,100.5147333
0.045792698,100.5335
0.045819048,100.5186
0.045845397,100.5402
0.045871746,100.5599667
0.045898095,100.5543333
0.045924444,100.5712667
0.04595073,100.5879333
0.045977016,100.6151667
0.046003365,100.6049
0.046029714,100.6221333
0.046056,100.6456333
0.046082286,100.6529333
0.046108635,100.6607667
0.046134921,100.6740667
0.04616127,100.7218333
0.046187556,100.7138667
0.046213905,100.7328
0.04624019,100.7312
0.04626654,100.74
0.046293079,100.7705
0.046319429,100.8138667
0.046345714,100.8373667
0.046372063,100.8509333
0.046398349,100.8503333
0.046424635,100.8529667
0.046450984,100.8738
0.04647727,100.8659
0.046503619,100.9085667
0.046529905,100.9245667
0.046556254,100.9655
0.04658254,100.9626667
0.046608889,100.9995667
0.046635175,100.9913667
0.046661714,101.0128
0.046688063,101.0421667
0.046714413,101.0507333
0.046740698,101.0662
0.046766857,101.0731667
0.046793206,101.1129
0.04681981,101.1197
0.046846095,101.1378667
0.046872444,101.1463333
0.04689873,101.1477667
0.046925016,101.1596333
0.046951365,101.2076
0.046977651,101.2107667
0.047004,101.2089
0.047030349,101.2389
0.047056635,101.2624333
0.047083175,101.2623
0.04710946,101.2592667
0.04713581,101.3269333
0.047162095,101.3304667
0.047188444,101.3559
0.047214794,101.3775667
0.047241079,101.3873667
0.047267365,101.3890667
0.047293714,101.4180333
0.047320063,101.4333
0.047346349,101.4526
0.047372635,101.4501333
0.047398984,101.4606
0.04742527,101.4917
0.047451619,101.5134333
0.047477905,101.5341
0.047504444,101.5274667
0.047530794,101.5754
0.047557079,101.5872333
0.047583429,101.6047333
0.047609714,101.6335333
0.047636063,101.6403667
0.047662413,101.6543667
0.047688698,101.6642667
0.047715048,101.6872333
0.047741333,101.7058
0.047767683,101.7289
0.047794032,101.7573667
0.047820381,101.7710667
0.04784673,101.7916
0.047873079,101.7908333
0.047899365,101.8194667
0.047925651,101.8319333
0.047952,101.8317667
0.047978286,101.8694
0.048004635,101.9019333
0.048030921,101.9031333
0.04805727,101.9127667
0.048083619,101.9406667
0.048109905,101.9608667
0.048136444,101.9678333
0.048162794,101.9745333
0.048189079,102.0089
0.048215365,102.0153333
0.048241714,102.0417
0.048268,102.0575667
0.048294349,102.0623667
0.048320698,102.0875
0.048347111,102.0862
0.048373397,102.0858333
0.048399746,102.1203
0.048426095,102.1304333
0.048452444,102.1678667
0.048478794,102.1730667
0.048504889,102.1846
0.048531238,102.2082
0.048557587,102.1922
0.048583937,102.2255667
0.048610286,102.2555
0.048636635,102.2389
0.048662984,102.2789333
0.04868927,102.3014
0.048715683,102.2975667
0.048741968,102.3244
0.048768254,102.3301
0.048794603,102.3589
0.048820952,102.3611667
0.048847238,102.3832
0.048873587,102.4061
0.048899873,102.4314667
0.048926222,102.4324
0.048952571,102.4434667
0.048979111,102.4556
0.049005397,102.4652
0.049031746,102.4781667
0.049058032,102.4969667
0.049084381,102.5267333
0.049110667,102.5431667
0.049137016,102.5308667
0.049163302,102.5642333
0.049189651,102.5734667
0.049215937,102.5691
0.049242222,102.6196667
0.049268571,102.6226333
0.049295111,102.6518
0.049321397,102.6465333
0.049347556,102.6629
0.049373905,102.6789667
0.049400254,102.6905333
0.049426603,102.7080667
0.049452952,102.6901
0.049479302,102.7227667
0.049505651,102.7355667
0.049532,102.7513667
0.049558349,102.7382
0.049584698,102.7885333
0.049611048,102.8058667
0.049637397,102.8260333
0.049663746,102.8253667
0.049690095,102.8215333
0.04971619,102.8455333
0.04974254,102.885
0.049768889,102.8937
0.049795238,102.9149
0.049821587,102.9418
0.049847937,102.9448667
0.049874286,102.9825
0.049900635,102.9888667
0.049926984,102.9980667
0.049953333,103.0064333
0.049979683,103.0201
0.050006032,103.0301667
0.050032381,103.0588333
0.05005873,103.0747333
0.050085079,103.1131333
0.050111365,103.0952667
0.050137524,103.1183667
0.050163873,103.1140667
0.050190222,103.1145
0.050216571,103.1677
0.050242984,103.1857
0.050269333,103.1765
0.050295683,103.1983
0.050322032,103.1779
0.05034819,103.2080333
0.050374476,103.2301
0.050400889,103.2825
0.050427175,103.2751333
0.050453524,103.2847333
0.05047981,103.2859333
0.050506349,103.3147333
0.050532698,103.2907333
0.050558984,103.3065333
0.050585333,103.2918
0.050611619,103.3446
0.050637968,103.3189333
0.050664317,103.3617333
0.050690603,103.3724
0.050716889,103.3528
0.050743238,103.3921
0.050769524,103.3944667
0.05079581,103.3877667
0.050822159,103.4241
0.050848698,103.429
0.050875048,103.4334667
0.050901333,103.4354667
0.050927683,103.4350333
0.050954032,103.471
0.050980317,103.4461333
0.051006667,103.4340667
0.051032952,103.4532667
0.051059302,103.5084667
0.051085651,103.5323667
0.051111937,103.538
0.051138286,103.5231333
0.051164571,103.5254333
0.051190921,103.5476333
0.051217206,103.5686667
0.051243556,103.5675667
0.051269841,103.5950667
0.05129619,103.619
0.051322476,103.5731667
0.051348825,103.5807667
0.051375365,103.6049667
0.051401651,103.6377333
0.051428,103.6549333
0.051454286,103.6555667
0.051480635,103.6765333
0.051506921,103.7053333
0.05153327,103.6752333
0.051559556,103.7071667
0.051585905,103.7512
0.05161219,103.7212667
0.05163854,103.7574333
0.051664825,103.769
0.051691175,103.7509667
0.05171746,103.78
0.05174381,103.7823333
0.051770349,103.7905
0.051796635,103.7892667
0.051822921,103.8452667
0.05184927,103.8461
0.051875619,103.8755
0.051901968,103.8887667
0.051928127,103.8641
0.051954476,103.879
0.051980825,103.8819
0.052007238,103.9107667
0.052033587,103.9408
0.052059937,103.9672
0.052086222,103.9758667
0.052112571,103.9485333
0.052138857,104.0125667
0.052165206,104.053
0.052191492,104.0403667
0.052217841,104.0724333
0.052244127,104.0565333
0.052270476,104.0379667
0.052296762,104.0815333
0.052323302,104.1137
0.052349651,104.1119
0.052375937,104.0988667
0.052402286,104.1741333
0.052428571,104.1839
0.052454921,104.2008667
0.052481206,104.1982667
0.052507556,104.1745333
0.052533841,104.1918
0.05256019,104.2356667
0.052586476,104.2519333
0.052612825,104.2684
0.052639111,104.2812667
0.05266546,104.2765
0.052691746,104.3153
0.052718095,104.2874667
0.052744635,104.3092
0.052770921,104.3406333
0.05279727,104.3506333
0.052823619,104.3507
0.052849905,104.3454333
0.052876254,104.3484667
0.05290254,104.3521
0.052928889,104.3904333
0.052955175,104.4203
0.052981524,104.4206
0.053007873,104.4389
0.053034222,104.4350667
0.053060508,104.4581333
0.053086857,104.452
0.053113143,104.4923333
0.053139492,104.4845333
0.053165778,104.5220667
0.053192063,104.5380333
0.053218413,104.5379
0.053244698,104.5399
0.053271048,104.5872
0.053297587,104.6048
0.053323937,104.6176333
0.053350222,104.6596667
0.053376571,104.6689667
0.053402857,104.6854
0.053429206,104.6963
0.053455492,104.7111667
0.053481778,104.7763
0.053508127,104.7992333
0.053534476,104.8220667
0.053560762,104.8296667
0.053587111,104.8570333
0.053613397,104.8939
0.053639746,104.9397333
0.053666286,104.9588667
0.053692381,104.9903
0.053718794,105.0044667
0.053745143,105.0188333
0.053771492,105.0519
0.053797905,105.0734
0.053824254,105.1063333
0.053850349,105.1278333
0.053876952,105.1416667
0.053903048,105.1739333
0.053929397,105.2084
0.05395581,105.2100667
0.053982159,105.2172
0.054008508,105.2668333
0.054034921,105.3034333
0.054061079,105.3213667
0.054087429,105.3363333
0.054113778,105.3403333
0.05414019,105.3578333
0.05416654,105.3881333
0.054192698,105.4171333
0.054219048,105.4300667
0.054245397,105.4541333
0.054271746,105.4691667
0.054298032,105.4948333
0.054324444,105.5184
0.05435073,105.5078667
0.054377079,105.5413667
0.054403429,105.5745333
0.054429778,105.5789
0.054456127,105.6040667
0.054482476,105.6132
0.054508825,105.6114
0.054535175,105.6387333
0.054561524,105.6421333
0.054587683,105.6620667
0.054614032,105.6876667
0.054640381,105.7089
0.05466673,105.7036
0.054693079,105.6977333
0.054719429,105.6917333
0.054745714,105.7510667
0.054772063,105.7358333
0.054798413,105.7345333
0.054824762,105.8097333
0.054851111,105.7883333
0.05487746,105.7893333
0.05490381,105.8352667
0.054930159,105.8216667
0.054956508,105.8616667
0.054982857,105.8466667
0.055009206,105.8758667
0.055035556,105.8715667
0.055061651,105.8509
0.055088063,105.8877333
0.055114413,105.9174667
0.055140762,105.9342667
0.055167111,105.9108333
0.05519346,105.9252
0.05521981,105.9577
0.055246095,105.9411333
0.055272508,105.9816667
0.055298794,106.0015333
0.055325143,105.9986667
0.055351492,105.9891667
0.055377841,105.9835667
0.055404,106.012
0.055430349,106.0105
0.055456762,106.0588667
0.055483111,106.0556667
0.05550946,106.0475
0.05553581,106.1127
0.055562159,106.0697667
0.055588508,106.0761667
0.055614857,106.0735
0.055640952,106.0947333
0.055667365,106.1257333
0.055693651,106.1052
0.05572,106.1295333
0.055746349,106.1034667
0.055772698,106.1590333
0.055799048,106.1407333
0.055825397,106.1509
0.055851746,106.1621333
0.055878095,106.1671
0.055904444,106.1623
0.055930794,106.1941
0.055957143,106.2115333
0.055983429,106.2202667
0.056009778,106.2275
0.056036127,106.2207667
0.056062476,106.2442333
0.056088889,106.2717667
0.056114984,106.3115667
0.056141397,106.3368667
0.056167746,106.3586667
0.056194095,106.3632
0.056220444,106.3960333
0.056246794,106.4257333
0.056273143,106.4299333
0.056299302,106.4423
0.056325651,106.4714667
0.056352,106.4839667
0.056378349,106.5119667
0.056404698,106.5268
0.056431048,106.5300667
0.056457397,106.5658667
0.056483746,106.5840667
0.056510095,106.6008333
0.056536444,106.6298
0.056562794,106.6706333
0.056589079,106.6736333
0.056615492,106.6768333
0.056641778,106.7095
0.05666819,106.7419667
0.05669454,106.7587333
0.056720635,106.7720333
0.056746984,106.7874667
0.056773333,106.7923667
0.056799683,106.8338333
0.056826032,106.8577667
0.056852381,106.8781
0.05687873,106.8764667
0.056905079,106.8996667
0.056931429,106.9145
0.056957778,106.9454667
0.056984127,106.9456667
0.057010413,106.9676333
0.057036762,106.9934667
0.057063175,107.0283333
0.05708927,107.0580333
0.057115683,107.0440333
0.057142032,107.0461667
0.057168444,107.0845667
0.057194794,107.0980667
0.057221143,107.1147
0.057247429,107.1229667
0.057273714,107.1555667
0.057300063,107.1826333
0.057326349,107.1766333
0.057352698,107.1852333
0.057379048,107.2155333
0.057405333,107.2381333
0.057431619,107.2545
0.057457968,107.2681333
0.057484254,107.2785667
0.057510794,107.2911333
0.057537143,107.3082667
0.057563429,107.321
0.057589778,107.3425333
0.057616127,107.3723333
0.057642413,107.3948
0.057668698,107.3992
0.057695048,107.4246667
0.057721397,107.4354333
0.057747683,107.4420667
0.057773968,107.4679667
0.057800317,107.4745
0.057826667,107.4914
0.057852952,107.4970333
0.057879238,107.5141
0.057905587,107.5258667
0.057932127,107.5495667
0.057958222,107.5643667
0.057984571,107.5726333
0.058010921,107.6060667
0.05803727,107.6106333
0.058063683,107.6417333
0.058090032,107.634
0.058116317,107.6441
0.05814273,107.6639333
0.058169016,107.6823333
0.058195365,107.7016667
0.058221714,107.7094667
0.058248063,107.6916667
0.058274413,107.7163
0.058300762,107.7228333
0.058327111,107.7438333
0.05835346,107.7431333
0.05837981,107.7878
0.058406095,107.7707
0.058432444,107.7850667
0.058458857,107.8157667
0.058485143,107.8109
0.058511492,107.8142333
0.058537778,107.8298
0.058564063,107.8272667
0.058590413,107.8326667
0.058616698,107.8496667
0.058643048,107.8702
0.058669333,107.8949667
0.058695683,107.9118333
0.058722032,107.9075667
0.058748317,107.8893667
0.058774857,107.9141333
0.058800952,107.9388
0.058827302,107.9511
0.058853651,107.9403333
0.05888,107.9738333
0.058906349,107.9708667
0.058932698,107.9696
0.058959048,107.9710667
0.058985397,107.9818333
0.059011683,107.9865
0.059038032,107.9961
0.059064317,107.9943333
0.059090857,108.0001333
0.059117206,108.0099
0.059143492,108.0160333
0.059169841,108.0243
0.059196127,108.0362
0.059222476,108.0529667
0.059248825,108.0518667
0.059275111,108.0386333
0.05930146,108.0502667
0.059327746,108.0759333
0.059354095,108.0834333
0.059380444,108.0978
0.059406984,108.1068667
0.05943327,108.1243
0.059459619,108.1365
0.059485905,108.1443667
0.059512254,108.1296667
0.05953854,108.1509333
0.059564889,108.1523667
0.059591175,108.1712333
0.05961746,108.1766
0.05964381,108.2083
0.059670095,108.2111333
0.059696444,108.2055333
0.059722984,108.2418
0.059749079,108.2222333
0.059775429,108.2521333
0.059801778,108.2670667
0.059828063,108.2939667
0.059854603,108.2950333
0.059880952,108.3095333
0.059907238,108.3269333
0.059933587,108.3471667
0.059959873,108.3447667
0.059986222,108.3563
0.060012508,108.3764667
0.060038857,108.3818
0.060065143,108.3946667
0.060091429,108.4276333
0.060117778,108.4550333
0.060144063,108.4748
0.060170603,108.4724
0.060196952,108.4762667
0.060223302,108.5001667
0.060249587,108.5326667
0.060275937,108.5483667
0.060302095,108.5455667
0.060328381,108.5654
0.06035473,108.5871667
0.060381079,108.5992
0.060407619,108.6227
0.060433905,108.6184
0.060460254,108.6394667
0.06048654,108.6516333
0.060512825,108.6539667
0.060539175,108.6777
0.060565524,108.6839
0.06059181,108.7177667
0.060618159,108.7400333
0.060644508,108.7331667
0.060670857,108.7414333
0.060697206,108.7521667
0.060723492,108.7475
0.060749841,108.7554333
0.060776127,108.7971333
0.060802476,108.8122333
0.060828762,108.8217333
0.060855111,108.8393
0.060881397,108.8227
0.060907746,108.8398
0.060934286,108.8396333
0.060960571,108.8758
0.060986921,108.8866
0.061013206,108.8876333
0.061039492,108.9188
0.061065841,108.9235333
0.06109219,108.9402667
0.061118476,108.9422
0.061144825,108.9717
0.061171111,108.9659667
0.06119746,108.9972333
0.061223746,109.0222667
0.061250032,109.0278333
0.061276381,109.055
0.061302921,109.0655333
0.06132927,109.0661667
0.061355365,109.0938667
0.061381905,109.0878
0.061408254,109.129
0.06143454,109.131
0.061460825,109.1485
0.061487175,109.1612333
0.061513524,109.1894
0.061539873,109.2080333
0.061566159,109.2246
0.061592508,109.2225333
0.061618794,109.2355667
0.061645143,109.2715667
0.061671429,109.2761333
0.061697714,109.2704667
0.061724063,109.2886333
0.061750413,109.3242
0.061776698,109.3491333
0.061803238,109.3586667
0.061829587,109.3896333
0.061855873,109.3948667
0.061882222,109.3963667
0.061908508,109.4058333
0.061934857,109.4274667
0.061961143,109.4436333
0.061987492,109.4723667
0.062013778,109.4636
0.062040063,109.4846333
0.062066413,109.4942333
0.062092698,109.5117333
0.062119048,109.5414333
0.062145397,109.5639333
0.062171683,109.5542
0.062198032,109.5817667
0.062224381,109.6158333
0.06225073,109.6262
0.062277143,109.6237333
0.062303492,109.6518667
0.062329905,109.6448667
0.062356,109.6528333
0.062382413,109.6639667
0.062408762,109.6857667
0.062435175,109.6768667
0.062461524,109.7165333
0.062487873,109.7553
0.062514032,109.7558667
0.062540381,109.7672667
0.06256673,109.7807667
0.062593016,109.7886
0.062619365,109.7953
0.062645651,109.7956
0.06267219,109.8373333
0.06269854,109.8372333
0.062724825,109.8641333
0.062751111,109.8810667
0.06277746,109.8930333
0.06280381,109.8931667
0.062830095,109.9063333
0.062856444,109.9184
0.06288273,109.9478333
0.062909079,109.9430333
0.062935365,109.9569667
0.062961714,109.9814667
0.062988,109.9875
0.063014349,109.9878
0.063040889,110.0068
0.063067175,110.0397667
0.063093524,110.0399
0.06311981,110.0628
0.063146159,110.0843
0.063172444,110.0766667
0.063198794,110.0866667
0.063225143,110.1168333
0.063251429,110.1262333
0.063277778,110.1137
0.063304063,110.1568333
0.063330413,110.1682333
0.063356698,110.1562667
